game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
401756846,2025,regular,1,2025-08-23 16:00:00+00:00,True,True,True,,3504,Aviva Stadium,2306,Kansas State,66,Iowa State,21,24,KSU,Big 12,fbs,ISU,Big 12,fbs
401760371,2025,regular,1,2025-08-23 20:00:00+00:00,True,False,False,,6501,Allegiant Stadium,2439,UNLV,304,Idaho State,38,31,UNLV,Mountain West,fbs,IDST,Big Sky,fcs
401756847,2025,regular,1,2025-08-23 22:30:00+00:00,True,False,False,,3833,Memorial Stadium,2305,Kansas,278,Fresno State,31,7,KU,Big 12,fbs,FRES,Mountain West,fbs
401757218,2025,regular,1,2025-08-23 23:00:00+00:00,True,False,True,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,2534,Sam Houston,41,24,WKU,Conference USA,fbs,SHSU,Conference USA,fbs
401754516,2025,regular,1,2025-08-23 23:30:00+00:00,True,False,False,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,24,Stanford,23,20,HAW,Mountain West,fbs,STAN,ACC,fbs
401762522,2025,regular,1,2025-08-28 21:30:00+00:00,True,False,False,,3886,Raymond James Stadium,58,South Florida,68,Boise State,34,7,USF,American Athletic,fbs,BOIS,Mountain West,fbs
401752794,2025,regular,1,2025-08-28 22:00:00+00:00,True,False,False,,6577,SHI Stadium,164,Rutgers,195,Ohio,34,31,RUTG,Big Ten,fbs,OHIO,Mid-American,fbs
401762790,2025,regular,1,2025-08-28 22:00:00+00:00,True,False,False,,3700,Doyt L. Perry Stadium,189,Bowling Green,322,Lafayette,26,7,BGSU,Mid-American,fbs,LAF,Patriot,fcs
401757219,2025,regular,1,2025-08-28 23:00:00+00:00,True,False,False,,3695,Delaware Stadium,48,Delaware,2169,Delaware State,35,17,DEL,Conference USA,fbs,DSU,MEAC,fcs
401761588,2025,regular,1,2025-08-28 23:00:00+00:00,True,False,False,,3817,Malone Stadium,2433,UL Monroe,2598,St. Francis (PA),29,0,ULM,Sun Belt,fbs,SFPA,NEC,fcs
401762789,2025,regular,1,2025-08-28 23:00:00+00:00,True,False,False,,3768,InfoCision Stadium,2006,Akron,2751,Wyoming,0,10,AKR,Mid-American,fbs,WYO,Mountain West,fbs
401754373,2025,regular,1,2025-08-28 23:00:00+00:00,True,False,False,,3670,Carter-Finley Stadium,152,NC State,151,East Carolina,24,17,NCSU,ACC,fbs,ECU,American Athletic,fbs
401756848,2025,regular,1,2025-08-28 23:00:00+00:00,True,False,False,,3652,FBC Mortgage Stadium,2116,UCF,55,Jacksonville State,17,10,UCF,Big 12,fbs,JXST,Conference USA,fbs
401754517,2025,regular,1,2025-08-28 23:30:00+00:00,True,False,False,,3982,Wallace Wade Stadium,150,Duke,2210,Elon,45,17,DUKE,ACC,fbs,ELON,CAA,fcs
